fig_num,name,num_parts,img_url
fig-000234,"Man, Red Top with Dark Blue Arms, Black Legs, Red Cap, Sunglasses",4,https://cdn.rebrickable.com/media/sets/fig-000234.jpg
fig-000235,Zev Senesca with Plain Helmet,4,https://cdn.rebrickable.com/media/sets/fig-000235.jpg
fig-000236,"LEGOLAND Police - Black, White Hat, White Belt",5,https://cdn.rebrickable.com/media/sets/fig-000236.jpg
fig-000237,"LEGOLAND Blue, White Hat",4,https://cdn.rebrickable.com/media/sets/fig-000237.jpg
fig-000238,"Boba Fett, Helmet and Jetpack, Light Gray Armor, Plain Legs",4,https://cdn.rebrickable.com/media/sets/fig-000238.jpg
fig-000239,"LEGOLAND Blue Torso, Black Legs, Red Hat",4,https://cdn.rebrickable.com/media/sets/fig-000239.jpg
fig-000240,"LEGOLAND Red Torso, Blue Legs, Black Hat",4,https://cdn.rebrickable.com/media/sets/fig-000240.jpg
fig-000241,Daredevil,5,https://cdn.rebrickable.com/media/sets/fig-000241.jpg
fig-000242,"Racer, Blue Jacket with Zipper, White Helmet with Visor",5,https://cdn.rebrickable.com/media/sets/fig-000242.jpg
fig-000243,"Policeman, Black Jacket with Zipper, Radio, Badge, and 'POLICE' on Back, White Hat",4,https://cdn.rebrickable.com/media/sets/fig-000243.jpg
fig-000244,Batzarro,5,https://cdn.rebrickable.com/media/sets/fig-000244.jpg
fig-000245,Larry the Barista (CMF),4,https://cdn.rebrickable.com/media/sets/fig-000245.jpg
fig-000246,"Racer, Blue and White Outfit with Shark, Blue Hat with Goggles",5,https://cdn.rebrickable.com/media/sets/fig-000246.jpg
fig-000247,"Stephanie - White Jersey, Dark Blue Trousers",4,https://cdn.rebrickable.com/media/sets/fig-000247.jpg
fig-000248,"Construction Worker, Orange Jacket with Zipper and Reflective Stripes, Orange Legs, Red Hard Hat, Moustache and Stubble",4,https://cdn.rebrickable.com/media/sets/fig-000248.jpg
fig-000249,Shrunken,4,https://cdn.rebrickable.com/media/sets/fig-000249.jpg
fig-000250,Captain Jack Sparrow with Tricorne Hat,4,https://cdn.rebrickable.com/media/sets/fig-000250.jpg
fig-000251,"Knight (Scale Mail on Red) - Black Arms, Blue Legs, Black Chin-Guard",4,https://cdn.rebrickable.com/media/sets/fig-000251.jpg
fig-000252,"Chef - White Torso, Light Gray Legs",4,https://cdn.rebrickable.com/media/sets/fig-000252.jpg
fig-000253,"Conductor - Dark Blue Jacket, Dark Blue Legs, Dark Red Hat, Glasses",4,https://cdn.rebrickable.com/media/sets/fig-000253.jpg
fig-000254,"Construction Worker in Orange Jacket with Zipper and Reflective Stripes, Red Helmet, Smirk and Stubble Beard",4,https://cdn.rebrickable.com/media/sets/fig-000254.jpg
fig-000255,Space Miner,6,https://cdn.rebrickable.com/media/sets/fig-000255.jpg
fig-000256,Spitta,3,https://cdn.rebrickable.com/media/sets/fig-000256.jpg
fig-000257,"White Torso, Blue Legs, Red Cap (3626b Head)",4,https://cdn.rebrickable.com/media/sets/fig-000257.jpg
fig-000258,"Fireman, Black Fire Jacket with Red Belt and Badge, White Helmet",4,https://cdn.rebrickable.com/media/sets/fig-000258.jpg
fig-000259,"T-16 Skyhopper Pilot, Red Outfit, Yellow Skin",4,https://cdn.rebrickable.com/media/sets/fig-000259.jpg
fig-000260,Aquaraider 2,5,https://cdn.rebrickable.com/media/sets/fig-000260.jpg
fig-000261,"Emmet, Neck Bracket",5,https://cdn.rebrickable.com/media/sets/fig-000261.jpg
fig-000262,"Emmet, Pajamas",4,https://cdn.rebrickable.com/media/sets/fig-000262.jpg
fig-000263,"Classic Spaceman, White with Airtanks (3842b Helmet)",5,https://cdn.rebrickable.com/media/sets/fig-000263.jpg
fig-000264,Radio DJ Robot,4,https://cdn.rebrickable.com/media/sets/fig-000264.jpg
fig-000265,"Man, Blue Jacket with Octan Logo, White Legs, Blue Cap",4,https://cdn.rebrickable.com/media/sets/fig-000265.jpg
fig-000266,"Fireman, Black Fire Jacket with Radio and Badge, White Helmet, Airtanks, Breathing Apparatus",7,https://cdn.rebrickable.com/media/sets/fig-000266.jpg
fig-000267,"Emmet, Western Outfit",6,https://cdn.rebrickable.com/media/sets/fig-000267.jpg
fig-000268,"Andrea - White Top, Bright Light Orange Skirt. Magenta Bow",5,https://cdn.rebrickable.com/media/sets/fig-000268.jpg
fig-000269,Soccer Player Coca-Cola Midfielder 1,4,https://cdn.rebrickable.com/media/sets/fig-000269.jpg
fig-000270,Darth Maul in Santa Outfit,5,https://cdn.rebrickable.com/media/sets/fig-000270.jpg
fig-000271,"Doctor, White Torso with Stethoscope and Pocket, White Legs, Black Hair, Glasses",4,https://cdn.rebrickable.com/media/sets/fig-000271.jpg
fig-000272,"Finn, Stormtrooper Armor",4,https://cdn.rebrickable.com/media/sets/fig-000272.jpg
fig-000273,Soccer Player Coca-Cola Goalie,4,https://cdn.rebrickable.com/media/sets/fig-000273.jpg
fig-000274,"Timmy - Blue Legs, Red Cap",4,https://cdn.rebrickable.com/media/sets/fig-000274.jpg
fig-000275,"Olivia - Magenta Top, Bright Light Blue Skirt",4,https://cdn.rebrickable.com/media/sets/fig-000275.jpg
fig-000276,"Harry Potter, Black Tuxedo",4,https://cdn.rebrickable.com/media/sets/fig-000276.jpg
fig-000277,Pepper Roni,4,https://cdn.rebrickable.com/media/sets/fig-000277.jpg
fig-000278,BR Anniversary Minifigure,4,https://cdn.rebrickable.com/media/sets/fig-000278.jpg
fig-000279,The Collector,5,https://cdn.rebrickable.com/media/sets/fig-000279.jpg
fig-000280,"Pirate - Shirt with Knife, Blue Legs, Black Bicorne",4,https://cdn.rebrickable.com/media/sets/fig-000280.jpg
fig-000281,"Rebel Trooper / Rebel Fleet Trooper, White Pupils, Smile",5,https://cdn.rebrickable.com/media/sets/fig-000281.jpg
fig-000282,Jay NRG,4,https://cdn.rebrickable.com/media/sets/fig-000282.jpg
fig-000283,"Racer, Yellow and White Outfit with Tiger, Black Helmet with Visor, Yellow Life Vest",6,https://cdn.rebrickable.com/media/sets/fig-000283.jpg
fig-000284,"Fireman, Orange Safety Vest with Radio, White Helmet with Visor, Stubble",5,https://cdn.rebrickable.com/media/sets/fig-000284.jpg
fig-000285,"Man, Blue Shirt, Blue Legs, Red Hard Hat",4,https://cdn.rebrickable.com/media/sets/fig-000285.jpg
fig-000286,Lieutenant Maverick,5,https://cdn.rebrickable.com/media/sets/fig-000286.jpg
fig-000287,"Snowboarder, Black Jacket, Black Hat, Neck Bracket",5,https://cdn.rebrickable.com/media/sets/fig-000287.jpg
fig-000288,"Man, Plain Red, Helmet with Visor, Yellow Life Vest",6,https://cdn.rebrickable.com/media/sets/fig-000288.jpg
fig-000289,"Man, Plain Red Torso, Black Legs, Blue Hat",4,https://cdn.rebrickable.com/media/sets/fig-000289.jpg
fig-000290,Robber with Tattered Green Vest,4,https://cdn.rebrickable.com/media/sets/fig-000290.jpg
fig-000291,Tonto,5,https://cdn.rebrickable.com/media/sets/fig-000291.jpg
fig-000292,"Ninja, Black",4,https://cdn.rebrickable.com/media/sets/fig-000292.jpg
fig-000293,"Racer, White Shirt with Shell Logo, Red Legs, Red Helmet with Visor",5,https://cdn.rebrickable.com/media/sets/fig-000293.jpg
fig-000294,"Soccer Player Goalie Blue Torso with Silver print, Black Legs, Blue Cap",4,https://cdn.rebrickable.com/media/sets/fig-000294.jpg
fig-000295,"Man - White Torso, Black Legs, Black Spiky Hair",4,https://cdn.rebrickable.com/media/sets/fig-000295.jpg
fig-000296,"Fireman, Black Fire Jacket with Reflective Stripes, Radio, and Badge, Dark Bluish Gray Hands, White Helmet, Cheek Lines",4,https://cdn.rebrickable.com/media/sets/fig-000296.jpg
fig-000297,"Pirate - Red/Black Stripes, Blue Legs, Blue Bandana",4,https://cdn.rebrickable.com/media/sets/fig-000297.jpg
fig-000298,"Luke Skywalker, Printed Medal, White Pupils",4,https://cdn.rebrickable.com/media/sets/fig-000298.jpg
fig-000299,"Luke Skywalker, Printed Medal, Black Eyes",4,https://cdn.rebrickable.com/media/sets/fig-000299.jpg
fig-000300,"Knight (Breastplate on Red) - Blue Legs, Dark Gray Neck-Protector, Plastic Cape",5,https://cdn.rebrickable.com/media/sets/fig-000300.jpg
fig-000301,Grip - Light Gray Legs,4,https://cdn.rebrickable.com/media/sets/fig-000301.jpg
fig-000302,"Andrea - Bright Light Orange Top, Light Aqua Skirt, Magenta Party Hat",5,https://cdn.rebrickable.com/media/sets/fig-000302.jpg
fig-000303,"Clone Trooper, Phase I Armor, Brown Eyes",4,https://cdn.rebrickable.com/media/sets/fig-000303.jpg
fig-000304,"Man, White Vest with Truck, Red Legs, Red Cap",4,https://cdn.rebrickable.com/media/sets/fig-000304.jpg
fig-000305,Shadow ARF Trooper,4,https://cdn.rebrickable.com/media/sets/fig-000305.jpg
fig-000306,Assistant - Female,4,https://cdn.rebrickable.com/media/sets/fig-000306.jpg
fig-000307,"Knight (Knights Kingdom I) - Bull Robber, Black Chin-Guard",4,https://cdn.rebrickable.com/media/sets/fig-000307.jpg
fig-000308,"Man, Brown Jacket, Blue Legs, White Cap, Blue Sunglasses",4,https://cdn.rebrickable.com/media/sets/fig-000308.jpg
fig-000309,Actor 1,4,https://cdn.rebrickable.com/media/sets/fig-000309.jpg
fig-000310,"Man - White Torso, Black Legs Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-000310.jpg
fig-000311,Leonidas,4,https://cdn.rebrickable.com/media/sets/fig-000311.jpg
fig-000312,"Stormtrooper, Chrome Silver Armor",4,https://cdn.rebrickable.com/media/sets/fig-000312.jpg
fig-000313,"Worker, Blue Shirt with Orange Stripes and Pockets, Lime Cap",4,https://cdn.rebrickable.com/media/sets/fig-000313.jpg
fig-000314,"Man, Black Torso, White Legs, Blue Cap, Backpack, Sunglasses",5,https://cdn.rebrickable.com/media/sets/fig-000314.jpg
fig-000315,"Soccer Player, Dutch Team",4,https://cdn.rebrickable.com/media/sets/fig-000315.jpg
fig-000316,"Boba Fett, White Armor, Plain Black Head",4,https://cdn.rebrickable.com/media/sets/fig-000316.jpg
fig-000317,"Lillie - Christmas Sweater, Red Skirt",4,https://cdn.rebrickable.com/media/sets/fig-000317.jpg
fig-000318,Quicky the Nesquik Bunny,4,https://cdn.rebrickable.com/media/sets/fig-000318.jpg
fig-000319,"Man - Blue Torso, White Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-000319.jpg
fig-000320,Soccer Player Coca-Cola Defender 4,4,https://cdn.rebrickable.com/media/sets/fig-000320.jpg
fig-000321,"Soccer Referee / Linesmen, Green Torso, Black Legs",4,https://cdn.rebrickable.com/media/sets/fig-000321.jpg
fig-000322,Cole NRG,4,https://cdn.rebrickable.com/media/sets/fig-000322.jpg
fig-000323,"Captain Jack Sparrow, Voodoo",4,https://cdn.rebrickable.com/media/sets/fig-000323.jpg
fig-000324,"Chase McCain, Dark Bluish Gray Vest with Radio, Badge and Pouches over Medium Blue Shirt, Black Legs",4,https://cdn.rebrickable.com/media/sets/fig-000324.jpg
fig-000325,Baron Von Barron (Pilot),6,https://cdn.rebrickable.com/media/sets/fig-000325.jpg
fig-000326,"Soccer Player White Torso, Blue Legs, Brown Hair, Standard Face",4,https://cdn.rebrickable.com/media/sets/fig-000326.jpg
fig-000327,Lord Sam Sinister with Dark Gray Pants,4,https://cdn.rebrickable.com/media/sets/fig-000327.jpg
fig-000328,Brickster with Dark Gray Hat,4,https://cdn.rebrickable.com/media/sets/fig-000328.jpg
fig-000329,"Shogun, Armor and Helmet with Horn",6,https://cdn.rebrickable.com/media/sets/fig-000329.jpg
fig-000330,"Lobot, Yellow Skin",3,https://cdn.rebrickable.com/media/sets/fig-000330.jpg
fig-000331,Bumblebee,5,https://cdn.rebrickable.com/media/sets/fig-000331.jpg
fig-000332,"Boba Fett, Child, Dark Azure Outfit",4,https://cdn.rebrickable.com/media/sets/fig-000332.jpg
fig-000333,Archer (Knights Kingdom I) - Plate on Legs,5,https://cdn.rebrickable.com/media/sets/fig-000333.jpg
fig-000334,"Ed, Black Fire Suit with Gauge and Straps, White Helmet, Breathing Apparatus, Airtanks, Goatee Beard",7,https://cdn.rebrickable.com/media/sets/fig-000334.jpg
fig-000335,"Man, Brown Jacket, Blue Legs, Blue Cap, Blue Sunglasses",4,https://cdn.rebrickable.com/media/sets/fig-000335.jpg
fig-000336,Crug,4,https://cdn.rebrickable.com/media/sets/fig-000336.jpg
fig-000337,Dr. Peter Venkman (Dimensions),5,https://cdn.rebrickable.com/media/sets/fig-000337.jpg
fig-000338,"Jango Fett, Santa Outfit",5,https://cdn.rebrickable.com/media/sets/fig-000338.jpg
fig-000339,Bat Lord (Fright Knights) - no Cape,4,https://cdn.rebrickable.com/media/sets/fig-000339.jpg
fig-000340,Arctic Scout,5,https://cdn.rebrickable.com/media/sets/fig-000340.jpg
fig-000341,"Classic Spaceman, Yellow with Airtanks (3842b Helmet)",5,https://cdn.rebrickable.com/media/sets/fig-000341.jpg
fig-000342,"Fireman, Plain Black, Black Helmet",4,https://cdn.rebrickable.com/media/sets/fig-000342.jpg
fig-000343,"Man, White and Blue Hoodie, Green Legs, Dark Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-000343.jpg
fig-000344,"Man, Blue Shirt with Buttons and Pockets, Blue Legs, Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-000344.jpg
fig-000345,"Man, Blue Jacket with Highway Logo, Blue Legs, Red Cap",4,https://cdn.rebrickable.com/media/sets/fig-000345.jpg
fig-000346,"Fireman, Black Fire Jacket with Reflective Stripes, Radio, and Badge, Red Legs, Silver Helmet",4,https://cdn.rebrickable.com/media/sets/fig-000346.jpg
fig-000347,Laval,6,https://cdn.rebrickable.com/media/sets/fig-000347.jpg
fig-000348,"Man, White and Blue Striped Shirt, Blue Legs, Blue Cap",4,https://cdn.rebrickable.com/media/sets/fig-000348.jpg
fig-000349,"Knight (Royal Knights) - Black Legs, Dark Gray Neck-Protector",4,https://cdn.rebrickable.com/media/sets/fig-000349.jpg
fig-000350,"Anna - Black Vest, Yellowish Green Dress, Dark Turquoise Cape",5,https://cdn.rebrickable.com/media/sets/fig-000350.jpg
fig-000351,"Man, Blue Jacket with Zipper, Black Legs, White Helmet with Visor",5,https://cdn.rebrickable.com/media/sets/fig-000351.jpg
fig-000352,"Man, White Torso with Shell Logo, Blue Legs, Red Hat",4,https://cdn.rebrickable.com/media/sets/fig-000352.jpg
fig-000353,"Racer, Blue Jacket with Octan Logo, Blue Legs, White Helmet with Visor",5,https://cdn.rebrickable.com/media/sets/fig-000353.jpg
fig-000354,"Man, Plain Red, Black Helmet with Visor",5,https://cdn.rebrickable.com/media/sets/fig-000354.jpg
fig-000355,Sykor,4,https://cdn.rebrickable.com/media/sets/fig-000355.jpg
fig-000356,Aquashark Hybrid,6,https://cdn.rebrickable.com/media/sets/fig-000356.jpg
fig-000357,Docs,5,https://cdn.rebrickable.com/media/sets/fig-000357.jpg
fig-000358,"Racer, Red Jacket with Octan Logo and 'RACING', Red Legs, White Helmet with Black Visor, Sunglasses",5,https://cdn.rebrickable.com/media/sets/fig-000358.jpg
fig-000359,Johnny Thunder (Desert),4,https://cdn.rebrickable.com/media/sets/fig-000359.jpg
fig-000360,"Racer, Red Jacket with Octan Logo and 'RACING', Red Legs, White Helmet with Trans-Light Blue Visor, Sunglasses",5,https://cdn.rebrickable.com/media/sets/fig-000360.jpg
fig-000361,"Astronaut, White, Blue Cap, Headset",4,https://cdn.rebrickable.com/media/sets/fig-000361.jpg
fig-000362,"Ninja, Dark Gray",4,https://cdn.rebrickable.com/media/sets/fig-000362.jpg
fig-000363,"Racer, White Jacket with 2 Stars, Black Helmet with Visor, Sunglasses",6,https://cdn.rebrickable.com/media/sets/fig-000363.jpg
fig-000364,"Santa, Plain Red with White Hips",5,https://cdn.rebrickable.com/media/sets/fig-000364.jpg
fig-000365,"Construction Worker, Orange Jacket with Zipper and Reflective Stripes, Blue Legs, Red Hard Hat, Moustache and Stubble",4,https://cdn.rebrickable.com/media/sets/fig-000365.jpg
fig-000366,Gladiator,4,https://cdn.rebrickable.com/media/sets/fig-000366.jpg
fig-000367,"Racer, White Shirt with Shell Logo, Black Legs, Red Helmet with Visor",5,https://cdn.rebrickable.com/media/sets/fig-000367.jpg
fig-000368,Ghost Ninja Attila / Ming / Spyder,4,https://cdn.rebrickable.com/media/sets/fig-000368.jpg
fig-000369,Mr. Cunningham,4,https://cdn.rebrickable.com/media/sets/fig-000369.jpg
fig-000370,"Racer, Woman, Green and White Outfit with Crocodile, Green Helmet with Visor",5,https://cdn.rebrickable.com/media/sets/fig-000370.jpg
fig-000371,"Racer, Red and White Outfit with Scorpion, Red Helmet with Visor",5,https://cdn.rebrickable.com/media/sets/fig-000371.jpg
fig-000372,"Bandit, Black Hard Hat",4,https://cdn.rebrickable.com/media/sets/fig-000372.jpg
fig-000373,"Classic Spaceman, Blue with Airtanks (3842a Helmet)",5,https://cdn.rebrickable.com/media/sets/fig-000373.jpg
fig-000374,"Santa, Plain Red with Black Hips",5,https://cdn.rebrickable.com/media/sets/fig-000374.jpg
fig-000375,"Construction Worker, Orange Jacket with Zipper and Reflective Stripes, Blue Legs, Red Hard Hat, Glasses",4,https://cdn.rebrickable.com/media/sets/fig-000375.jpg
fig-000376,"Cameraman - Blue Legs, Blue Cap",4,https://cdn.rebrickable.com/media/sets/fig-000376.jpg
fig-000377,Stunt Driver,5,https://cdn.rebrickable.com/media/sets/fig-000377.jpg
fig-000378,Battle Goddess,6,https://cdn.rebrickable.com/media/sets/fig-000378.jpg
fig-000379,"LEGOLAND Blue Torso, Red Legs, Black Hat",4,https://cdn.rebrickable.com/media/sets/fig-000379.jpg
fig-000380,"Man, Dark Azure Shirt, Dark Tan Legs, Dark Bluish Gray Hat, Red Backpack",5,https://cdn.rebrickable.com/media/sets/fig-000380.jpg
fig-000381,"Soccer Player White Torso, Blue Legs #11",4,https://cdn.rebrickable.com/media/sets/fig-000381.jpg
fig-000382,"Pirate - Blue Jacket, Light Gray Legs, Black Tricorne",4,https://cdn.rebrickable.com/media/sets/fig-000382.jpg
fig-000383,"Pirate - Red Stripes, Blue Legs, Red Bandana, 3626a",4,https://cdn.rebrickable.com/media/sets/fig-000383.jpg
fig-000384,"Man, White Torso with Shell Logo, Red Legs, Red Hat",4,https://cdn.rebrickable.com/media/sets/fig-000384.jpg
fig-000385,"Man, Plain Red, Red Hat",4,https://cdn.rebrickable.com/media/sets/fig-000385.jpg
fig-000386,"Racer, White Jacket with Zipper, White Helmet with Visor (3626b Head)",5,https://cdn.rebrickable.com/media/sets/fig-000386.jpg
fig-000387,"Man, Red Jacket with Zipper, Red Legs, Black Helmet",4,https://cdn.rebrickable.com/media/sets/fig-000387.jpg
fig-000388,"Knight (Scale Mail on Red) - Red Arms, Black Legs, Dark Gray Neck-Protector",4,https://cdn.rebrickable.com/media/sets/fig-000388.jpg
fig-000389,"Racer, Black Jacket with Zipper, Black Helmet with Visor (3626a Head)",5,https://cdn.rebrickable.com/media/sets/fig-000389.jpg
fig-000390,"Knight (Scale Mail on Blue) - Black Arms, Blue Legs, Dark Gray Neck-Protector",4,https://cdn.rebrickable.com/media/sets/fig-000390.jpg
fig-000391,"Racer, White Jacket with Zipper, White Helmet with Visor (3626a Head)",5,https://cdn.rebrickable.com/media/sets/fig-000391.jpg
fig-000392,"Olivia - Dark Pink Top, Dark Blue Skirt",4,https://cdn.rebrickable.com/media/sets/fig-000392.jpg
fig-000393,"White Torso with Flowers, Orange Legs, Black Ponytail (3626b Head)",4,https://cdn.rebrickable.com/media/sets/fig-000393.jpg
fig-000394,"Man, Blue Shirt with Buttons and Pockets, Blue Legs, Blue Cap (3626b Head)",4,https://cdn.rebrickable.com/media/sets/fig-000394.jpg
fig-000395,"Woman, Tied Pink Tank Top with Flowers, White Legs, Black Hair, Yellow Life Vest",5,https://cdn.rebrickable.com/media/sets/fig-000395.jpg
fig-000396,"Racer, Blue Jacket with Octan Logo, Blue Legs, White Helmet with Visor",5,https://cdn.rebrickable.com/media/sets/fig-000396.jpg
fig-000397,"Santa, Plain Red with Light Gray Legs, and Back Basket",6,https://cdn.rebrickable.com/media/sets/fig-000397.jpg
fig-000398,"Man, White Tank Top with Windsurfer, Yellow Legs, Brown Hair, Yellow Life Vest, Moustache",5,https://cdn.rebrickable.com/media/sets/fig-000398.jpg
fig-000399,"Man, Green Jacket, White Legs, Blue Cap, Yellow Life Vest, Blue Sunglasses",5,https://cdn.rebrickable.com/media/sets/fig-000399.jpg
fig-000400,Officer (Imperial Guard) - Yellow Epaulettes,5,https://cdn.rebrickable.com/media/sets/fig-000400.jpg
fig-000401,"Blue Torso, White Legs, Red Cap",4,https://cdn.rebrickable.com/media/sets/fig-000401.jpg
fig-000402,"Man, Dark Blue Plaid Shirt, Dark Blue Legs, Red Cap, Silver Sunglasses",4,https://cdn.rebrickable.com/media/sets/fig-000402.jpg
fig-000403,"Man - Green Torso, Red Legs, Red Cap",4,https://cdn.rebrickable.com/media/sets/fig-000403.jpg
